split,level_1,u1,u2,z,n_x,n_t,n_y,x,t,y,y0,y1,name,diff_z,z_actual,diff_x,x_actual
train,124,-0.86793023,-0.801079,-0.9018598,0.078202195,0.068809405,0.0094139455,0.011350937,0.0,2.1471343,2.1471343,3.1471343,train/0188n06a1s068.png,-0.025024774,-0.9268846,-0.014269171,-0.002918234
train,125,-0.40287912,-0.23621161,0.09403107,-0.03132563,-0.03388537,0.0349247,-0.19799313,0.0,0.24665183,0.24665183,1.2466519,train/0450n06a1s159.png,0.03139904,0.1254301,-0.01230598,-0.2102991
train,126,0.62044084,0.73246,-0.15762115,-0.07981781,0.034232344,-0.010353471,-0.19183698,1.0,-0.593614,-1.593614,-0.593614,train/0006n04a4s084.png,0.032902993,-0.12471815,-0.020954246,-0.21279123
train,127,-0.06528859,-1.2972531,-1.6489387,0.023462923,-0.03975207,-0.028956408,1.2554275,0.0,1.2505594,1.2505594,2.2505593,train/0179n01a4s065.png,0.18051134,-1.4684273,-0.029215071,1.2262124
train,128,-0.6609522,0.56202334,-0.75881875,0.08984878,-0.067448944,-0.043412022,-1.1331267,1.0,2.537311,1.5373111,2.537311,train/0135n04a1s066.png,0.026686823,-0.7321319,-0.022978285,-1.156105
train,129,-1.1076988,-0.4394535,-0.8944966,0.03875933,0.038188007,0.064554684,-0.62948596,0.0,2.674449,2.674449,3.674449,train/0117n01a4s060.png,-0.0062452867,-0.90074193,-0.024350569,-0.65383655
train,130,0.1300799,1.2344022,0.39539108,-0.019306434,-0.05633666,0.035522215,-1.1236287,1.0,-0.120028645,-1.1200286,-0.120028645,train/0849n02a2s124.png,-0.03363489,0.36175618,0.028248385,-1.0953803
train,131,0.09850022,-0.301998,2.7916894,-0.06459173,-0.15653674,0.04608604,0.33590648,1.0,-2.4426038,-3.4426038,-2.4426038,train/0321n03a3s178.png,-0.47391304,2.3177764,-0.23550005,0.10040642
train,132,-0.8254112,-0.6572973,0.0987728,-0.05916844,-0.033480067,-0.029702125,-0.22728233,0.0,1.0223476,1.0223476,2.0223477,train/0487n01a3s050.png,-0.0059222123,0.09285059,0.0022504665,-0.22503187
train,133,-0.65395105,-0.14138098,-0.88944066,-0.061500352,-0.014406979,0.047096312,-0.57407045,1.0,2.7444391,1.7444391,2.7444391,train/0430n01a4s160.png,-0.031139635,-0.92058027,-0.020252232,-0.5943227
train,134,-0.31418544,1.7548947,0.6355538,-0.07247705,-0.0012352052,-0.013719584,-2.1415572,1.0,0.47909755,-0.52090245,0.47909755,train/0567n01a2s043.png,0.03610513,0.67165893,0.2879058,-1.8536514
train,135,1.2345995,-0.8632007,-0.32128754,0.046579685,-0.031051157,0.042670805,2.1443799,0.0,-2.6052406,-2.6052406,-1.6052407,train/0267n01a3s051.png,-0.03343441,-0.35472196,-0.015931124,2.1284487
train,136,-0.33091378,0.9538077,0.12298426,-0.016192937,-0.047100678,0.038282868,-1.3009144,0.0,0.077126145,0.077126145,1.0771261,train/0494n02a1s077.png,0.0340329,0.15701716,0.027369043,-1.2735454
train,137,-0.40151542,-0.7205934,0.018494304,-0.042059235,0.013854797,0.0016723986,0.27701873,0.0,0.28620893,0.28620893,1.286209,train/0140n01a3s283.png,-0.008698349,0.009795955,0.01057729,0.28759602
train,138,0.9861813,0.98920786,0.33793727,0.08340954,-0.03410231,0.016154923,0.080382995,0.0,-2.794145,-2.794145,-1.794145,train/0902n01a4s096.png,-0.008680006,0.32925725,-0.030813035,0.04956996
train,139,0.6857612,0.56871957,-0.34954026,0.04962234,-0.018172821,-0.07684244,0.16666399,0.0,-1.5988246,-1.5988246,-0.5988246,train/0142n03a2s201.png,0.010527397,-0.33901286,-0.009950311,0.15671368
train,140,-0.2676646,-1.0832402,-0.4152385,0.02947028,-0.056807786,0.036958274,0.8450458,0.0,0.487526,0.487526,1.487526,train/0024n02a2s071.png,0.027755171,-0.38748333,0.037918456,0.88296425
train,141,-0.496068,-0.99689704,-0.2728221,0.036052357,0.0021542967,0.011808579,0.5368814,0.0,0.7767668,0.7767668,1.7767668,train/0334n07a3s084.png,-0.026433237,-0.29925534,0.02829058,0.56517196
train,142,0.6902173,-1.2911693,0.31990522,-0.08345705,0.0015306581,0.044787988,1.8979297,0.0,-2.155552,-2.155552,-1.1555519,train/0001n01a1s088.png,-0.026154738,0.2937505,-0.059697587,1.838232
train,143,-0.81317323,-0.7243457,-0.39459375,0.08313493,-0.012841597,0.013505827,-0.0056926236,0.0,1.534446,1.534446,2.534446,train/0642n01a3s047.png,-0.027318962,-0.4219127,-0.009021624,-0.014714248
train,144,-1.2977314,-0.5755654,-1.2719305,-0.046106767,0.04489192,-0.014793823,-0.76827276,0.0,3.3525994,3.3525994,4.352599,train/0124n15a1s091.png,0.016160734,-1.2557697,-0.037972257,-0.806245
train,145,0.32664824,0.30552274,-0.08066309,-0.01121984,-0.063885406,0.004164816,0.009905656,0.0,-1.0684686,-1.0684686,-0.06846857,train/0129n02a3s050.png,-0.0055787237,-0.08624182,-0.02752613,-0.017620474
train,146,0.95688254,0.98102725,-1.2515029,-0.06076933,-0.013757147,0.041897107,-0.08491404,0.0,-1.1203651,-1.1203651,-0.12036514,train/0075n04a2s218.png,-0.019280076,-1.270783,-0.047121592,-0.13203564
train,147,0.76101995,-0.4573955,0.034956403,0.0051206187,-0.0023197115,0.01264226,1.2235361,0.0,-2.044354,-2.044354,-1.044354,train/0054n01a2s085.png,0.0020340707,0.036990475,0.01988747,1.2434236
train,148,0.7847845,-0.394837,1.662278,0.040223427,0.015121295,-0.03901858,1.2198449,0.0,-3.7708657,-3.7708657,-2.7708657,train/0892n01a2s044.png,-0.08023026,1.5820478,-0.09429335,1.1255516
train,149,0.43370315,-0.30855182,-1.4906995,-0.026323766,-0.087585345,0.06514531,0.7159312,0.0,0.18843853,0.18843853,1.1884385,train/0780n02a1s236.png,-0.16862237,-1.6593219,-0.009178212,0.70675296
train,150,-0.07436331,-0.95794535,1.6104287,-0.058608145,0.0051332484,-0.07822988,0.82497394,0.0,-2.0399318,-2.0399318,-1.0399319,train/0619n01a3s060.png,0.08514232,1.6955711,-0.018674003,0.8062999
train,151,1.2295017,0.30282027,0.47310397,0.037461,0.019635014,-0.015739994,0.96414244,0.0,-3.4478474,-3.4478474,-2.4478474,train/0195n04a4s052.png,0.035415806,0.50851977,0.019500475,0.98364294
train,152,0.40009513,-0.65223074,-0.75373244,-0.07104223,0.008758105,-0.037217014,0.9812836,0.0,-0.58367485,-0.58367485,0.41632515,train/0366n01a5s087.png,0.07212104,-0.6816114,-0.0032845235,0.9779991
train,153,-0.72327983,-0.03316459,-0.5308361,-0.055029254,0.012185292,0.09093919,-0.7451445,0.0,1.568335,1.568335,2.568335,train/0167n03a2s104.png,-0.0143221095,-0.5451582,-0.012545467,-0.75768995
train,154,-0.9639741,0.93790585,-0.49922788,0.0063638105,0.03592538,0.016463816,-1.8955162,0.0,1.9436398,1.9436398,2.9436398,train/0438n01a2s531.png,-0.041742776,-0.5409707,-0.009221333,-1.9047375
train,155,-0.6839432,0.81417733,-0.7296174,0.090823695,0.04496838,-0.0365698,-1.4072969,1.0,2.5609338,1.5609341,2.5609338,train/0463n01a2s137.png,-0.009119489,-0.7387369,-0.047326315,-1.4546232
train,156,-0.34972677,-0.7820114,0.68216133,-0.0829059,-0.046079062,-0.005754912,0.3493787,0.0,-0.4884627,-0.4884627,0.5115373,train/0450n08a4s170.png,0.026228232,0.7083896,0.0009358454,0.35031456
train,157,-0.89584297,0.28240958,-0.3144767,0.024982585,-0.023783369,0.04679669,-1.15327,1.0,2.6529593,1.6529593,2.6529593,train/0068n01a3s118.png,-0.011415823,-0.3258925,0.037391737,-1.1158782
train,158,-1.0677314,-0.23900673,-0.24040845,0.031977955,-0.078462265,0.029236479,-0.7967467,0.0,1.9051077,1.9051077,2.9051077,train/0985n01a4s146.png,-0.025761735,-0.26617017,-0.01361347,-0.81036013
train,159,-0.20689791,0.24177456,0.355287,0.0027344874,-0.004210674,-0.025304986,-0.445938,0.0,-0.46679613,-0.46679613,0.53320396,train/0576n03a2s201.png,-0.010506288,0.34478068,-0.02526768,-0.47120568
train,160,0.22975263,-1.0779498,-1.0546218,-0.03926428,-0.019152466,-0.015017211,1.2684381,0.0,0.080099344,0.080099344,1.0800993,train/0893n02a2s102.png,0.015347327,-1.0392745,-0.062676445,1.2057617
train,161,1.0546453,0.85833,1.0924565,-0.039341893,-0.03115189,0.07077945,0.15697339,0.0,-3.6309676,-3.6309676,-2.6309676,train/0641n04a3s054.png,0.0037156246,1.0961721,0.028650887,0.18562427
train,162,0.22261131,-0.3421452,0.81861454,-0.026717728,-0.010814119,-0.12165208,0.5380388,0.0,-1.8854892,-1.8854892,-0.8854892,train/0714n01a1s139.png,-0.033080112,0.78553444,-0.005501357,0.53253746
train,163,-0.86561656,-0.33534595,-1.8449981,-0.01361689,0.011776309,0.07781067,-0.5438875,0.0,3.1540418,3.1540418,4.1540422,train/0498n02a1s378.png,0.09045713,-1.754541,0.057906747,-0.48598075
train,164,0.38205692,-0.102190755,1.5012888,-0.13060282,-0.0459918,-0.06864601,0.35364485,1.0,-1.8340486,-2.8340487,-1.8340486,train/0141n02a3s204.png,0.03830915,1.5395979,-0.20939386,0.14425099
train,165,0.9371404,1.0038943,-1.2752877,0.03216415,0.015277061,0.035558656,-0.034589775,1.0,-0.06343436,-1.0634344,-0.06343436,train/0348n02a2s122.png,-0.025005816,-1.3002936,0.02820031,-0.006389465
train,166,-0.005188588,-0.65786654,-0.74856013,-0.0059074196,-0.02967987,-0.027573412,0.64677054,1.0,1.2313639,0.2313639,1.2313639,train/0365n01a3s062.png,0.054284442,-0.6942757,0.026441785,0.67321235
train,167,-0.51113427,0.87244004,-0.62498885,0.025861887,0.0041203476,-0.02510414,-1.3577124,0.0,1.1221533,1.1221533,2.1221533,train/0849n02a1s122.png,0.013864155,-0.6111247,0.035313647,-1.3223988
train,168,-1.8275431,-0.79709536,0.061103288,-0.013272354,0.064218245,-0.0008956913,-1.0437201,0.0,3.0930872,3.0930872,4.093087,train/0471n02a1s074.png,-0.0026750774,0.05842821,0.0046820934,-1.0390381
train,169,0.25921762,-0.23811945,0.022190722,0.08636686,0.0060033267,0.0059756786,0.58370394,1.0,-0.034650296,-1.0346503,-0.034650296,train/0128n03a3s175.png,-0.014713559,0.0074771624,-0.019617103,0.56408685
train,170,0.19242024,-0.75095046,-0.9552771,-0.036413837,-0.076971404,-0.058809143,0.90695685,1.0,1.0116274,0.011627436,1.0116274,train/0153n02a1s085.png,-0.032036673,-0.98731375,0.04029883,0.9472557
train,171,0.6245276,0.35446241,-0.011574484,0.102827646,-0.0024838883,-0.049176376,0.3728928,1.0,-0.786657,-1.786657,-0.786657,train/0223n03a1s199.png,0.033155795,0.02158131,3.5013287e-05,0.3729278
train,172,0.1376374,0.39479023,-2.4355109,0.029054105,0.011907352,-0.057190157,-0.22809872,0.0,1.603046,1.603046,2.603046,train/0474n03a1s121.png,0.2727038,-2.162807,-0.0012295572,-0.22932827
train,173,-0.14944911,1.2261968,-1.0572536,0.08680716,-0.0445684,-0.029787138,-1.2888387,1.0,1.8263648,0.82636476,1.8263648,train/0978n05a3s234.png,-0.04024209,-1.0974957,0.06994546,-1.2188933
train,174,0.3676435,-1.2517675,0.24784313,0.018201225,-0.060363073,-0.10765852,1.6376122,0.0,-1.5907886,-1.5907886,-0.59078866,train/0508n01a3s081.png,-0.014045156,0.23379798,-0.015896926,1.6217153
train,175,0.3662726,-0.89685833,0.4348364,0.011153924,0.033967923,-0.0025280535,1.2742848,0.0,-1.6699097,-1.6699097,-0.66990966,train/1004n03a4s374.png,-0.0034199103,0.43141648,-0.032065343,1.2422194
train,176,0.6390484,-0.012292699,-2.6002202,0.11695405,-0.06397716,0.05463325,0.7682951,0.0,0.87675667,0.87675667,1.8767567,train/0179n01a2s063.png,0.25722772,-2.3429925,0.3544865,1.1227816
train,177,0.8762249,1.5091034,0.5745376,0.014326381,-0.026878351,-0.03246469,-0.61855215,1.0,-1.859452,-2.859452,-1.859452,train/0598n01a1s068.png,0.03279266,0.60733026,0.017954938,-0.6005972
train,178,0.58480835,-1.3105989,0.033587947,0.022171827,0.036386877,0.016761258,1.917579,0.0,-1.6864433,-1.6864433,-0.6864433,train/0050n01a1s095.png,-0.005496787,0.02809116,0.034246214,1.9518253
train,179,0.7032036,-0.024496783,0.47484598,0.04990614,0.04515343,0.021734692,0.77760655,0.0,-2.3595185,-2.3595185,-1.3595185,train/0159n02a1s074.png,0.006979049,0.48182502,-0.02378925,0.7538173
train,180,0.25906315,0.760453,1.0165589,-0.035798173,-0.027286803,0.057527095,-0.53718805,0.0,-1.9771581,-1.9771581,-0.97715807,train/0650n01a2s206.png,-0.052833788,0.9637251,-0.00739828,-0.54458636
train,181,-1.1543217,0.15669161,-3.0392287,0.0021696964,-0.005456802,0.05156947,-1.3088435,0.0,4.8994417,4.8994417,5.8994417,train/0842n01a1s086.png,0.6168979,-2.4223309,-0.36623356,-1.6750771
train,182,-0.8706652,-0.56915224,0.77061856,-0.010208774,-0.124427795,-0.014444622,-0.31172174,0.0,0.45626724,0.45626724,1.4562672,train/0770n08a3s218.png,0.0024342532,0.7730528,-0.05720639,-0.36892813
train,183,1.5960114,0.4033444,-0.21301685,0.009094247,-0.050821275,-0.018746069,1.2017612,1.0,-2.4977522,-3.4977522,-2.4977522,train/0515n01a3s178.png,0.005071164,-0.20794569,0.033218917,1.2349801
train,184,0.32505658,0.40603817,-0.5664027,0.020488016,0.010403759,-0.027372105,-0.060493566,0.0,-0.6110826,-0.6110826,0.3889174,train/0888n01a2s158.png,-0.033938333,-0.600341,-0.0053622406,-0.06585581
train,185,-0.6674333,-0.35938993,0.4415794,-0.010277206,-0.006720646,-0.036917645,-0.3183206,0.0,0.35636955,0.35636955,1.3563695,train/0066n01a1s445.png,0.008534169,0.45011356,-0.0056102215,-0.32393083
train,186,-0.22202875,-0.020773685,-1.6617764,-0.040800527,0.05461772,0.06974452,-0.2420556,1.0,2.6755786,1.6755784,2.6755786,train/0298n07a4s286.png,0.05482884,-1.6069475,-0.13034284,-0.37239844
train,187,0.08278242,0.4662833,0.5590554,0.041100647,0.04213892,-0.01410981,-0.34240022,1.0,-0.23873001,-1.23873,-0.23873001,train/0525n03a2s328.png,0.02040129,0.5794567,0.014661814,-0.3277384
train,188,-0.37395966,-0.71264124,0.75060195,0.005869893,-0.028634092,-0.04287484,0.34455147,0.0,-0.54555744,-0.54555744,0.45444256,train/0562n02a3s216.png,0.040621277,0.7912232,-0.02091232,0.32363915
train,189,-0.24066737,-0.5287084,1.3212969,0.05620419,0.07222016,0.018479308,0.34424523,0.0,-1.3214829,-1.3214829,-0.3214829,train/0091n05a1s160.png,-0.05442812,1.2668688,-0.12131296,0.22293226
train,190,1.0469239,0.10573559,-0.8900408,0.044650413,0.021674981,0.034791883,0.9858387,0.0,-1.6690149,-1.6690149,-0.669015,train/0148n03a2s082.png,0.036528185,-0.85351264,-0.01979984,0.9660389
train,191,0.2645197,-0.27617502,-2.4660504,0.029226033,-0.10244457,-0.10861482,0.5699207,0.0,1.3283962,1.3283962,2.3283963,train/0179n01a3s062.png,0.2963863,-2.1696641,0.21412368,0.7840444
train,192,-0.71297604,0.34087634,2.588091,-0.024300653,0.14399774,0.034958906,-1.078153,1.0,-0.62717986,-1.6271799,-0.62717986,train/0929n01a3s077.png,-0.2827768,2.305314,0.24014753,-0.8380055
train,193,0.13537483,0.7614213,-0.107549466,-0.04496631,0.00818362,0.011309855,-0.67101276,1.0,0.34810966,-0.65189034,0.34810966,train/0129n01a1s049.png,0.025742406,-0.08180706,0.01574775,-0.65526503
train,194,1.1985114,0.033338293,0.08341724,0.019553412,0.05640602,-0.02766994,1.1847265,0.0,-3.0081098,-3.0081098,-2.0081098,train/0015n01a2s182.png,-0.00073038763,0.08268685,0.023866782,1.2085932
train,195,-0.26148528,-0.10099062,0.35894608,0.032585345,0.042558312,0.0152053,-0.1279093,1.0,0.67922974,-0.3207702,0.67922974,train/0821n02a3s376.png,-0.010533456,0.34841263,-0.046046052,-0.17395535
train,196,-0.63800883,-1.1564583,-1.1559227,0.03042231,0.037305105,0.08541649,0.54887176,0.0,2.0173569,2.0173569,3.0173566,train/0069n03a3s080.png,0.06081962,-1.095103,0.027148569,0.5760203
train,197,0.6079588,-0.6516577,0.1464849,-0.027091099,-0.008475714,-0.00863194,1.2325253,0.0,-1.8710344,-1.8710344,-0.87103444,train/0464n03a2s208.png,-0.020900466,0.12558442,0.021858547,1.2543839
train,198,-0.14155295,0.71168536,-1.7440786,0.07714842,-0.04576415,0.08632689,-0.7760899,0.0,1.6135116,1.6135116,2.6135116,train/0639n01a1s307.png,0.009362289,-1.7347163,0.02058533,-0.75550455
train,199,-0.4791173,0.5385123,0.05768857,0.013248223,-0.0313707,-0.055486627,-1.0043814,1.0,1.3450594,0.3450594,1.3450594,train/2442n01a1s042.png,0.017359193,0.07504776,0.046671215,-0.9577102
train,200,0.82118005,0.34283414,-1.5027218,-0.063464,-0.09315447,-0.0353865,0.41488189,0.0,-0.67502475,-0.67502475,0.32497525,train/0414n01a1s067.png,-0.15520555,-1.6579273,0.010129786,0.42501166
train,201,0.26055482,-0.5173187,-0.37043145,0.039472472,-0.056525946,-0.015345941,0.817346,0.0,-0.6660241,-0.6660241,0.3339759,train/0104n01a3s039.png,-0.006742366,-0.3771738,-0.014786851,0.80255914
train,202,-0.11816379,0.9966844,2.4228077,0.047691934,0.007131226,-0.046808176,-1.0671562,1.0,-1.7332883,-2.7332883,-1.7332883,train/0375n01a3s169.png,-0.15991989,2.2628877,-0.16085455,-1.2280108
train,203,-0.047895998,-0.17141202,-0.49396244,0.113796405,-0.021926302,-0.050644517,0.23731244,1.0,1.0391098,0.039109945,1.0391098,train/0051n02a4s077.png,-0.036258742,-0.53022116,-0.004090134,0.2332223
train,204,-0.32833773,-1.1852108,-0.1295702,0.021247929,-0.0033727405,0.04307651,0.878121,0.0,0.32932216,0.32932216,1.3293222,train/0019n01a2s266.png,-0.01495725,-0.14452745,0.0077347993,0.8858558
train,205,0.014444997,-0.8410155,-0.30648077,-0.051286437,-0.025132103,0.026482556,0.80417407,0.0,-0.19592667,-0.19592667,0.80407333,train/0129n02a1s056.png,0.031101575,-0.27537918,0.030105373,0.8342794
train,206,-0.073213,1.2824824,2.50467,0.061236676,-0.055174585,0.06798645,-1.2944587,0.0,-2.7902575,-2.7902575,-1.7902575,train/0649n01a2s067.png,-0.34838116,2.1562886,0.153433,-1.1410258
train,207,0.7645192,-1.1438143,-0.4563648,-0.040062796,0.043083403,0.032784007,1.8682708,0.0,-1.5398896,-1.5398896,-0.53988963,train/0267n01a1s054.png,0.08643824,-0.36992657,-0.02206752,1.8462032
train,208,0.8649528,-0.13409792,-0.5428895,-0.04991285,-0.061846454,-0.002722239,0.94913787,0.0,-1.6897384,-1.6897384,-0.6897384,train/0624n04a2s146.png,-0.004554345,-0.5474438,-0.0059888996,0.943149
train,209,1.344431,-0.06266703,-0.22699434,-0.05395737,-0.0007684186,-0.00957353,1.3531407,1.0,-1.9714413,-2.9714413,-1.9714413,train/0053n01a4s032.png,-0.03594359,-0.26293793,-0.029267576,1.3238732
train,210,0.4208668,-0.64947665,-0.32900843,-0.0219776,-0.024353556,-0.070101134,1.048366,1.0,-0.08282629,-1.0828263,-0.08282629,train/0490n01a4s364.png,-0.0055186884,-0.3345271,-0.011041961,1.037324
train,211,0.04075928,0.0015196719,2.0940151,0.0005564579,0.06612946,0.0018241206,0.039796066,0.0,-2.6737096,-2.6737096,-1.6737096,train/0456n01a3s132.png,0.05278443,2.1467996,-0.0045810235,0.035215043
train,212,0.5751109,-0.32299086,-1.6012685,-0.027897982,-0.05620223,0.07709683,0.87020385,0.0,0.028143525,0.028143525,1.0281435,train/0680n01a1s067.png,0.017615233,-1.5836533,0.095124684,0.9653285
train,213,-0.60948783,0.6661501,-1.0884265,-0.020423157,0.036401432,0.013709336,-1.296061,0.0,1.8211114,1.8211114,2.8211117,train/0286n02a2s095.png,-0.008325827,-1.0967523,-0.016224278,-1.3122853
train,214,0.2276518,0.46831176,1.3854358,0.033361983,-0.010849132,0.025602212,-0.20729797,1.0,-1.3151371,-2.3151371,-1.3151371,train/0883n01a1s186.png,-0.13020474,1.2552311,-0.021911694,-0.22920966
train,215,0.5622195,0.351583,-0.69055337,-0.0043324097,-0.011780773,0.061295778,0.20630409,1.0,0.12741011,-0.8725899,0.12741011,train/0905n01a1s165.png,-0.046270624,-0.736824,0.03942843,0.24573252
train,216,0.82644624,1.0770392,-0.14328197,-0.088859506,0.008160205,-0.06299229,-0.3394525,1.0,-1.0726029,-2.0726027,-1.0726029,train/0347n03a1s084.png,0.0030237117,-0.14025825,0.0110053625,-0.32844713
train,217,-0.5962346,-0.41848868,-0.34686324,0.008680541,-0.0559297,0.011448496,-0.1690654,1.0,2.050781,1.050781,2.050781,train/0052n01a2s085.png,-0.0273435,-0.37420675,-0.027580185,-0.19664559
train,218,0.40760115,0.17886628,1.1867031,0.02420841,0.035106666,0.06936419,0.25294328,0.0,-2.4325411,-2.4325411,-1.4325411,train/0476n01a3s105.png,-0.071890175,1.1148129,0.118593,0.37153628
train,219,-0.02157839,0.2909621,1.3958108,0.03005496,-0.049544346,-0.022921344,-0.28248554,0.0,-1.8755754,-1.8755754,-0.8755754,train/0574n01a2s096.png,-0.010026066,1.3857847,0.1465645,-0.13592105
train,220,-0.4110554,-0.65105003,-0.85479385,-0.04055163,-0.053652525,0.05196795,0.19944301,0.0,1.2288725,1.2288725,2.2288725,train/0360n04a1s220.png,0.049290963,-0.8055029,0.0057040164,0.20514703
train,221,-1.0666052,0.37223923,1.1290215,0.06695037,0.008552025,0.036255945,-1.3718941,1.0,1.5404449,0.54044473,1.5404449,train/0039n03a4s132.png,-0.07545728,1.0535642,0.014437149,-1.3574569
train,222,-0.81071264,1.4849913,1.2552805,-0.034530148,-0.05153352,0.06097083,-2.330234,1.0,0.92711544,-0.07288444,0.92711544,train/0599n01a1s219.png,-0.23342226,1.0218582,0.107787654,-2.2224464
train,223,-0.104557715,-1.4593734,0.16474766,0.040917628,0.013879897,-0.09491972,1.3957332,0.0,-0.55055195,-0.55055195,0.44944805,train/0018n04a1s108.png,0.0077846446,0.1725323,0.046199672,1.4419329
train,224,1.3252664,-0.38463336,-1.1667722,0.06268669,-0.038955387,0.010334584,1.7725863,0.0,-1.973426,-1.973426,-0.973426,train/0077n01a2s072.png,0.0351011,-1.1316712,-0.1468113,1.6257751
train,225,-0.0008112579,-0.5029713,-0.9711269,-0.017292356,0.054984238,-0.0020969536,0.48486766,1.0,1.4706525,0.47065246,1.4706525,train/0148n03a2s081.png,-0.07873682,-1.0498637,-0.02612851,0.45873916
train,226,-0.3563711,0.7671559,-0.29040238,-0.00812825,-0.022087092,-0.07446377,-1.1316553,1.0,1.4286809,0.42868078,1.4286809,train/0851n01a3s138.png,-0.030168695,-0.32057106,0.009488227,-1.1221671
train,227,-1.1888828,-0.289024,0.6492305,-0.030503249,-0.045744605,0.09881407,-0.9303621,0.0,1.3273492,1.3273492,2.3273492,train/0699n01a3s133.png,-0.009589859,0.6396406,0.018571835,-0.91179025
train,228,0.061783455,0.5368657,1.2651309,0.04802696,-0.018548228,-0.0041327095,-0.4270553,1.0,-0.8928305,-1.8928305,-0.8928305,train/0726n02a4s200.png,0.0068585295,1.2719895,-0.06183139,-0.48888668
